line_id,from_bus,to_bus,voltage_kv,length_km,r_ohm_per_km,x_ohm_per_km,max_i_ka,is_submarine,cable_type,is_synthetic,data_source
line_synth_02060,sub_paranas_substation_47_F3_B4,sub_paranas_substation_47_F3_B5,13.8,9.097485898762177,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02061,sub_bagolibas_substation_48,sub_bagolibas_substation_48_F0_B0,13.8,1.1052857187267568,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02062,sub_bagolibas_substation_48_F0_B0,sub_bagolibas_substation_48_F0_B1,13.8,2.623803140885095,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02063,sub_bagolibas_substation_48_F0_B1,sub_bagolibas_substation_48_F0_B2,13.8,8.336505346747332,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02064,sub_bagolibas_substation_48_F0_B2,sub_bagolibas_substation_48_F0_B3,13.8,3.88945984497816,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02065,sub_bagolibas_substation_48_F0_B3,sub_bagolibas_substation_48_F0_B4,13.8,10.764069766735965,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02066,sub_bagolibas_substation_48_F0_B4,sub_bagolibas_substation_48_F0_B5,13.8,7.088085278340063,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02067,sub_bagolibas_substation_48,sub_bagolibas_substation_48_F1_B0,13.8,1.1904612493406412,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02068,sub_bagolibas_substation_48_F1_B0,sub_bagolibas_substation_48_F1_B1,13.8,6.900342307499145,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02069,sub_bagolibas_substation_48_F1_B1,sub_bagolibas_substation_48_F1_B2,13.8,2.9934034464897508,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02070,sub_bagolibas_substation_48_F1_B2,sub_bagolibas_substation_48_F1_B3,13.8,5.360598754809768,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02071,sub_bagolibas_substation_48_F1_B3,sub_bagolibas_substation_48_F1_B4,13.8,6.702916516823133,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02072,sub_bagolibas_substation_48_F1_B4,sub_bagolibas_substation_48_F1_B5,13.8,2.970900218255246,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02073,sub_bagolibas_substation_48,sub_bagolibas_substation_48_F2_B0,13.8,2.7253951008472828,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02074,sub_bagolibas_substation_48_F2_B0,sub_bagolibas_substation_48_F2_B1,13.8,0.6488191346018843,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02075,sub_bagolibas_substation_48_F2_B1,sub_bagolibas_substation_48_F2_B2,13.8,1.93225705429982,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02076,sub_bagolibas_substation_48_F2_B2,sub_bagolibas_substation_48_F2_B3,13.8,0.0896379753494517,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02077,sub_bagolibas_substation_48,sub_bagolibas_substation_48_F3_B0,13.8,1.1560763540975856,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02078,sub_bagolibas_substation_48_F3_B0,sub_bagolibas_substation_48_F3_B1,13.8,7.128877363692939,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02079,sub_bagolibas_substation_48_F3_B1,sub_bagolibas_substation_48_F3_B2,13.8,6.096143938378888,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02080,sub_bagolibas_substation_48_F3_B2,sub_bagolibas_substation_48_F3_B3,13.8,5.936089305452637,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02081,sub_bagolibas_substation_48_F3_B3,sub_bagolibas_substation_48_F3_B4,13.8,5.439265766930701,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02082,sub_bagolibas_substation_48_F3_B4,sub_bagolibas_substation_48_F3_B5,13.8,9.643355871021154,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02083,sub_catbalogan_sub_station_1,sub_catbalogan_sub_station_1_F0_B0,13.8,3.476166812447547,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02084,sub_catbalogan_sub_station_1_F0_B0,sub_catbalogan_sub_station_1_F0_B1,13.8,0.6317087589111501,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02085,sub_catbalogan_sub_station_1_F0_B1,sub_catbalogan_sub_station_1_F0_B2,13.8,6.380613244697123,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02086,sub_catbalogan_sub_station_1_F0_B2,sub_catbalogan_sub_station_1_F0_B3,13.8,2.863086461951773,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02087,sub_catbalogan_sub_station_1_F0_B3,sub_catbalogan_sub_station_1_F0_B4,13.8,15.42112691491032,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02088,sub_catbalogan_sub_station_1_F0_B4,sub_catbalogan_sub_station_1_F0_B5,13.8,13.858960616491377,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02089,sub_catbalogan_sub_station_1,sub_catbalogan_sub_station_1_F1_B0,13.8,3.94803830974627,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02090,sub_catbalogan_sub_station_1_F1_B0,sub_catbalogan_sub_station_1_F1_B1,13.8,3.839673258375332,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02091,sub_catbalogan_sub_station_1_F1_B1,sub_catbalogan_sub_station_1_F1_B2,13.8,1.6160433564065773,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02092,sub_catbalogan_sub_station_1_F1_B2,sub_catbalogan_sub_station_1_F1_B3,13.8,4.263214087390771,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02093,sub_catbalogan_sub_station_1_F1_B3,sub_catbalogan_sub_station_1_F1_B4,13.8,16.462425941703607,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02094,sub_catbalogan_sub_station_1_F1_B4,sub_catbalogan_sub_station_1_F1_B5,13.8,5.621515984441098,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02095,sub_catbalogan_sub_station_1,sub_catbalogan_sub_station_1_F2_B0,13.8,0.8773223118394812,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02096,sub_catbalogan_sub_station_1,sub_catbalogan_sub_station_1_F3_B0,13.8,1.527701044595478,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02097,sub_catbalogan_sub_station_1_F3_B0,sub_catbalogan_sub_station_1_F3_B1,13.8,0.8951481669872969,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02098,sub_catbalogan_sub_station_1_F3_B1,sub_catbalogan_sub_station_1_F3_B2,13.8,1.059159741038019,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02099,sub_catbalogan_sub_station_1_F3_B2,sub_catbalogan_sub_station_1_F3_B3,13.8,9.339026757623529,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02100,sub_catbalogan_sub_station_1_F3_B3,sub_catbalogan_sub_station_1_F3_B4,13.8,12.96093115178039,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02101,sub_catbalogan_sub_station_1_F3_B4,sub_catbalogan_sub_station_1_F3_B5,13.8,3.8750179649015952,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02102,sub_osm_30,sub_osm_30_F0_B0,13.8,2.3552132309214926,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02103,sub_osm_30_F0_B0,sub_osm_30_F0_B1,13.8,2.877850853423031,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02104,sub_osm_30_F0_B1,sub_osm_30_F0_B2,13.8,7.304364961870497,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02105,sub_osm_30_F0_B2,sub_osm_30_F0_B3,13.8,5.743971442800875,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02106,sub_osm_30_F0_B3,sub_osm_30_F0_B4,13.8,6.161202359615907,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02107,sub_osm_30_F0_B4,sub_osm_30_F0_B5,13.8,10.11407522970835,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02108,sub_osm_30,sub_osm_30_F1_B0,13.8,3.424474814241706,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02109,sub_osm_30_F1_B0,sub_osm_30_F1_B1,13.8,0.8242959592453803,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02110,sub_osm_30_F1_B1,sub_osm_30_F1_B2,13.8,7.413056581977085,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02111,sub_osm_30_F1_B2,sub_osm_30_F1_B3,13.8,6.075810605637141,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02112,sub_osm_30_F1_B3,sub_osm_30_F1_B4,13.8,6.893341876692991,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02113,sub_osm_30_F1_B4,sub_osm_30_F1_B5,13.8,4.419015398837633,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02114,sub_osm_30,sub_osm_30_F2_B0,13.8,3.481669716938189,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02115,sub_osm_30_F2_B0,sub_osm_30_F2_B1,13.8,2.8179266351150463,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02116,sub_osm_30_F2_B1,sub_osm_30_F2_B2,13.8,4.0266911340106635,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02117,sub_osm_30_F2_B2,sub_osm_30_F2_B3,13.8,3.306750187730126,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02118,sub_osm_30_F2_B3,sub_osm_30_F2_B4,13.8,7.076410229353796,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02119,sub_osm_30_F2_B4,sub_osm_30_F2_B5,13.8,4.67757013129501,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02120,sub_osm_30,sub_osm_30_F3_B0,13.8,3.83814201791802,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02121,sub_osm_30_F3_B0,sub_osm_30_F3_B1,13.8,4.405567322139119,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02122,sub_osm_30_F3_B1,sub_osm_30_F3_B2,13.8,7.4158222757959615,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02123,sub_osm_30_F3_B2,sub_osm_30_F3_B3,13.8,3.900416430212868,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02124,sub_osm_30_F3_B3,sub_osm_30_F3_B4,13.8,6.494675190928554,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02125,sub_osm_30_F3_B4,sub_osm_30_F3_B5,13.8,11.894411987816705,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02126,sub_capoocan_substation_31,sub_capoocan_substation_31_F0_B0,13.8,1.341175471971639,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02127,sub_capoocan_substation_31_F0_B0,sub_capoocan_substation_31_F0_B1,13.8,5.1470798961586,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02128,sub_capoocan_substation_31_F0_B1,sub_capoocan_substation_31_F0_B2,13.8,9.062451189114215,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02129,sub_capoocan_substation_31_F0_B2,sub_capoocan_substation_31_F0_B3,13.8,6.896563216220859,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02130,sub_capoocan_substation_31_F0_B3,sub_capoocan_substation_31_F0_B4,13.8,14.87271128071495,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02131,sub_capoocan_substation_31_F0_B4,sub_capoocan_substation_31_F0_B5,13.8,13.35200972756827,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02132,sub_capoocan_substation_31,sub_capoocan_substation_31_F1_B0,13.8,2.552996646506106,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02133,sub_capoocan_substation_31_F1_B0,sub_capoocan_substation_31_F1_B1,13.8,1.0056860600047497,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02134,sub_capoocan_substation_31_F1_B1,sub_capoocan_substation_31_F1_B2,13.8,3.3830380557394895,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02135,sub_capoocan_substation_31_F1_B2,sub_capoocan_substation_31_F1_B3,13.8,9.713953199509454,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02136,sub_capoocan_substation_31_F1_B3,sub_capoocan_substation_31_F1_B4,13.8,11.784815986280394,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02137,sub_capoocan_substation_31_F1_B4,sub_capoocan_substation_31_F1_B5,13.8,3.7371701053716415,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02138,sub_capoocan_substation_31,sub_capoocan_substation_31_F3_B0,13.8,1.052781571600815,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02139,sub_capoocan_substation_31_F3_B0,sub_capoocan_substation_31_F3_B1,13.8,6.202218517402814,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02140,sub_capoocan_substation_31_F3_B1,sub_capoocan_substation_31_F3_B2,13.8,0.7591394326281412,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02141,sub_capoocan_substation_31_F3_B2,sub_capoocan_substation_31_F3_B3,13.8,1.410399952855518,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02142,sub_capoocan_substation_31_F3_B3,sub_capoocan_substation_31_F3_B4,13.8,1.17500884121899,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02143,sub_capoocan_substation_31_F3_B4,sub_capoocan_substation_31_F3_B5,13.8,10.263241800524916,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02144,sub_lonoy_substation_44,sub_lonoy_substation_44_F0_B0,13.8,1.6178826426205024,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02145,sub_lonoy_substation_44_F0_B0,sub_lonoy_substation_44_F0_B1,13.8,6.341776142407947,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02146,sub_lonoy_substation_44_F0_B1,sub_lonoy_substation_44_F0_B2,13.8,2.266677887328514,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02147,sub_lonoy_substation_44_F0_B2,sub_lonoy_substation_44_F0_B3,13.8,0.9715990963171712,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02148,sub_lonoy_substation_44_F0_B3,sub_lonoy_substation_44_F0_B4,13.8,2.360980668376024,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02149,sub_lonoy_substation_44_F0_B4,sub_lonoy_substation_44_F0_B5,13.8,5.320043254695873,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02150,sub_lonoy_substation_44,sub_lonoy_substation_44_F1_B0,13.8,1.1378576144858144,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02151,sub_lonoy_substation_44_F1_B0,sub_lonoy_substation_44_F1_B1,13.8,1.2454924867561248,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02152,sub_lonoy_substation_44_F1_B1,sub_lonoy_substation_44_F1_B2,13.8,0.9405643011390412,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02153,sub_lonoy_substation_44_F1_B2,sub_lonoy_substation_44_F1_B3,13.8,2.053761729431146,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02154,sub_lonoy_substation_44_F1_B3,sub_lonoy_substation_44_F1_B4,13.8,0.4670140273866204,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02155,sub_lonoy_substation_44_F1_B4,sub_lonoy_substation_44_F1_B5,13.8,1.2958980404108051,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02156,sub_lonoy_substation_44,sub_lonoy_substation_44_F2_B0,13.8,1.5066888809053305,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02157,sub_lonoy_substation_44_F2_B0,sub_lonoy_substation_44_F2_B1,13.8,1.075882362859864,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02158,sub_lonoy_substation_44_F2_B1,sub_lonoy_substation_44_F2_B2,13.8,3.5023903952625393,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02159,sub_lonoy_substation_44_F2_B2,sub_lonoy_substation_44_F2_B3,13.8,0.4928945112235658,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02160,sub_lonoy_substation_44_F2_B3,sub_lonoy_substation_44_F2_B4,13.8,0.8633294193097357,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02161,sub_lonoy_substation_44_F2_B4,sub_lonoy_substation_44_F2_B5,13.8,18.32199962165625,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02162,sub_lonoy_substation_44,sub_lonoy_substation_44_F3_B0,13.8,1.8011083522729563,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02163,sub_lonoy_substation_44_F3_B0,sub_lonoy_substation_44_F3_B1,13.8,7.25728203510687,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02164,sub_lonoy_substation_44_F3_B1,sub_lonoy_substation_44_F3_B2,13.8,5.29119937443021,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02165,sub_lonoy_substation_44_F3_B2,sub_lonoy_substation_44_F3_B3,13.8,8.209306194852026,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02166,sub_lonoy_substation_44_F3_B3,sub_lonoy_substation_44_F3_B4,13.8,6.841535650823426,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02167,sub_lonoy_substation_44_F3_B4,sub_lonoy_substation_44_F3_B5,13.8,4.062934093959764,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02168,sub_siquijor_island_power_corporation_substation_76,sub_siquijor_island_power_corporation_substation_76_F0_B0,13.8,3.326530755235561,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02169,sub_siquijor_island_power_corporation_substation_76_F0_B0,sub_siquijor_island_power_corporation_substation_76_F0_B1,13.8,0.8238719070098097,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02170,sub_siquijor_island_power_corporation_substation_76_F0_B1,sub_siquijor_island_power_corporation_substation_76_F0_B2,13.8,2.1175245004287424,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02171,sub_siquijor_island_power_corporation_substation_76_F0_B2,sub_siquijor_island_power_corporation_substation_76_F0_B3,13.8,3.2235954038424803,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02172,sub_siquijor_island_power_corporation_substation_76_F0_B3,sub_siquijor_island_power_corporation_substation_76_F0_B4,13.8,4.223293968035475,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02173,sub_siquijor_island_power_corporation_substation_76_F0_B4,sub_siquijor_island_power_corporation_substation_76_F0_B5,13.8,5.139978806678666,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02174,sub_siquijor_island_power_corporation_substation_76,sub_siquijor_island_power_corporation_substation_76_F1_B0,13.8,2.6058026910708785,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02175,sub_siquijor_island_power_corporation_substation_76_F1_B0,sub_siquijor_island_power_corporation_substation_76_F1_B1,13.8,0.5777901419791477,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02176,sub_siquijor_island_power_corporation_substation_76_F1_B1,sub_siquijor_island_power_corporation_substation_76_F1_B2,13.8,10.735925235089317,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02177,sub_siquijor_island_power_corporation_substation_76_F1_B2,sub_siquijor_island_power_corporation_substation_76_F1_B3,13.8,5.6166800476956436,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02178,sub_siquijor_island_power_corporation_substation_76_F1_B3,sub_siquijor_island_power_corporation_substation_76_F1_B4,13.8,2.21563681862826,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02179,sub_siquijor_island_power_corporation_substation_76_F1_B4,sub_siquijor_island_power_corporation_substation_76_F1_B5,13.8,3.8626831341349415,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02180,sub_siquijor_island_power_corporation_substation_76,sub_siquijor_island_power_corporation_substation_76_F2_B0,13.8,3.5002757687302566,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02181,sub_siquijor_island_power_corporation_substation_76_F2_B0,sub_siquijor_island_power_corporation_substation_76_F2_B1,13.8,4.147857369276882,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02182,sub_siquijor_island_power_corporation_substation_76_F2_B1,sub_siquijor_island_power_corporation_substation_76_F2_B2,13.8,1.9236252628837849,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02183,sub_siquijor_island_power_corporation_substation_76_F2_B2,sub_siquijor_island_power_corporation_substation_76_F2_B3,13.8,3.210408854529431,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02184,sub_siquijor_island_power_corporation_substation_76_F2_B3,sub_siquijor_island_power_corporation_substation_76_F2_B4,13.8,2.137774910039152,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02185,sub_siquijor_island_power_corporation_substation_76_F2_B4,sub_siquijor_island_power_corporation_substation_76_F2_B5,13.8,0.431428548632722,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02186,sub_siquijor_island_power_corporation_substation_76,sub_siquijor_island_power_corporation_substation_76_F3_B0,13.8,2.2938825147241726,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02187,sub_siquijor_island_power_corporation_substation_76_F3_B0,sub_siquijor_island_power_corporation_substation_76_F3_B1,13.8,1.6170187651450074,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02188,sub_siquijor_island_power_corporation_substation_76_F3_B1,sub_siquijor_island_power_corporation_substation_76_F3_B2,13.8,2.4883698181418312,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02189,sub_maasin_substation_19,sub_maasin_substation_19_F0_B0,13.8,2.8206941341920735,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02190,sub_maasin_substation_19_F0_B0,sub_maasin_substation_19_F0_B1,13.8,2.119309608519086,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02191,sub_maasin_substation_19_F0_B1,sub_maasin_substation_19_F0_B2,13.8,1.293178824291866,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02192,sub_maasin_substation_19_F0_B2,sub_maasin_substation_19_F0_B3,13.8,9.73712658922932,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02193,sub_maasin_substation_19_F0_B3,sub_maasin_substation_19_F0_B4,13.8,5.65137154263392,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02194,sub_maasin_substation_19_F0_B4,sub_maasin_substation_19_F0_B5,13.8,0.8668342225510406,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02195,sub_maasin_substation_19,sub_maasin_substation_19_F1_B0,13.8,2.6081468816172744,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02196,sub_maasin_substation_19_F1_B0,sub_maasin_substation_19_F1_B1,13.8,0.832626752432573,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02197,sub_maasin_substation_19_F1_B1,sub_maasin_substation_19_F1_B2,13.8,1.681803900324798,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02198,sub_maasin_substation_19_F1_B2,sub_maasin_substation_19_F1_B3,13.8,3.2090957560745292,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02199,sub_maasin_substation_19,sub_maasin_substation_19_F2_B0,13.8,1.4595361308035963,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02200,sub_maasin_substation_19_F2_B0,sub_maasin_substation_19_F2_B1,13.8,0.5210732549543523,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02201,sub_maasin_substation_19,sub_maasin_substation_19_F3_B0,13.8,2.592814090137746,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02202,sub_maasin_substation_19_F3_B0,sub_maasin_substation_19_F3_B1,13.8,0.4581108002685427,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02203,sub_maasin_substation_19_F3_B1,sub_maasin_substation_19_F3_B2,13.8,0.8926102439762743,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02204,sub_maasin_substation_19_F3_B2,sub_maasin_substation_19_F3_B3,13.8,0.6316016941863272,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02205,sub_maasin_substation_19_F3_B3,sub_maasin_substation_19_F3_B4,13.8,0.9893856830367652,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02206,sub_maasin_substation_19_F3_B4,sub_maasin_substation_19_F3_B5,13.8,1.3358111528285632,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02207,sub_maasin_terminal_submerged_lines_59,sub_maasin_terminal_submerged_lines_59_F0_B0,13.8,1.7600114265756464,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02208,sub_maasin_terminal_submerged_lines_59_F0_B0,sub_maasin_terminal_submerged_lines_59_F0_B1,13.8,1.6276739781620242,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02209,sub_maasin_terminal_submerged_lines_59_F0_B1,sub_maasin_terminal_submerged_lines_59_F0_B2,13.8,7.476672416005203,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02210,sub_maasin_terminal_submerged_lines_59_F0_B2,sub_maasin_terminal_submerged_lines_59_F0_B3,13.8,4.069486719840984,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02211,sub_maasin_terminal_submerged_lines_59_F0_B3,sub_maasin_terminal_submerged_lines_59_F0_B4,13.8,2.7590748840163077,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02212,sub_maasin_terminal_submerged_lines_59_F0_B4,sub_maasin_terminal_submerged_lines_59_F0_B5,13.8,7.856523571407331,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02213,sub_maasin_terminal_submerged_lines_59,sub_maasin_terminal_submerged_lines_59_F1_B0,13.8,1.5473950216753627,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02214,sub_maasin_terminal_submerged_lines_59,sub_maasin_terminal_submerged_lines_59_F3_B0,13.8,2.83460574632919,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02215,sub_maasin_terminal_submerged_lines_59_F3_B0,sub_maasin_terminal_submerged_lines_59_F3_B1,13.8,1.4519712021398452,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02216,sub_maasin_terminal_submerged_lines_59_F3_B1,sub_maasin_terminal_submerged_lines_59_F3_B2,13.8,2.5159129639448543,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02217,sub_maasin_terminal_submerged_lines_59_F3_B2,sub_maasin_terminal_submerged_lines_59_F3_B3,13.8,9.41947776997905,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02218,sub_maasin_terminal_submerged_lines_59_F3_B3,sub_maasin_terminal_submerged_lines_59_F3_B4,13.8,6.3026992845881855,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02219,sub_maasin_terminal_submerged_lines_59_F3_B4,sub_maasin_terminal_submerged_lines_59_F3_B5,13.8,10.922743329316967,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02220,sub_osm_3,sub_osm_3_F1_B0,13.8,2.629216436928543,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02221,sub_osm_3_F1_B0,sub_osm_3_F1_B1,13.8,2.22079636394805,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02222,sub_osm_3_F1_B1,sub_osm_3_F1_B2,13.8,4.604546502739678,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02223,sub_osm_3_F1_B2,sub_osm_3_F1_B3,13.8,12.442587198571143,0.4,0.4,0.3,False,overhead,True,synthetic
line_synth_02224,sub_osm_3_F1_B3,sub_osm_3_F1_B4,13.8,9.913611381943946,0.4,0.4,0.3,False,overhead,True,synthetic
